game_id,date,away_name,away_id,away_score,home_name,home_id,home_score
717033,2023/08/12,Tigers,116,6,Red Sox,111,2
717014,2023/08/13,Tigers,116,3,Red Sox,111,6
716953,2023/08/18,Red Sox,111,8,Yankees,147,3
716943,2023/08/19,Red Sox,111,8,Yankees,147,1
716928,2023/08/20,Red Sox,111,6,Yankees,147,5
716764,2023/09/01,Red Sox,111,2,Royals,118,13
716750,2023/09/02,Red Sox,111,9,Royals,118,5
716739,2023/09/03,Red Sox,111,7,Royals,118,3
716628,2023/09/12,Yankees,147,3,Red Sox,111,2
716612,2023/09/12,Yankees,147,4,Red Sox,111,1
716597,2023/09/14,Yankees,147,0,Red Sox,111,5
716593,2023/09/14,Yankees,147,8,Red Sox,111,5
716478,2023/09/22,White Sox,145,2,Red Sox,111,3
716468,2023/09/23,White Sox,145,1,Red Sox,111,0
716453,2023/09/24,White Sox,145,3,Red Sox,111,2
718305,2023/05/05,White Sox,145,5,Reds,113,4
718281,2023/05/06,White Sox,145,3,Reds,113,5
718262,2023/05/07,White Sox,145,17,Reds,113,4
718161,2023/05/15,Reds,113,8,Rockies,115,9
718145,2023/05/16,Reds,113,3,Rockies,115,1
718138,2023/05/17,Reds,113,6,Rockies,115,11
718120,2023/05/19,Yankees,147,6,Reds,113,2
718095,2023/05/20,Yankees,147,7,Reds,113,4
718085,2023/05/21,Yankees,147,4,Reds,113,1
717793,2023/06/12,Reds,113,5,Royals,118,4
717777,2023/06/13,Reds,113,5,Royals,118,4
717764,2023/06/14,Reds,113,7,Royals,118,4
717701,2023/06/19,Rockies,115,4,Reds,113,5
717685,2023/06/20,Rockies,115,6,Reds,113,8
717669,2023/06/21,Rockies,115,3,Reds,113,5
716617,2023/09/12,Reds,113,6,Tigers,116,5
716601,2023/09/13,Reds,113,4,Tigers,116,3
716584,2023/09/14,Reds,113,2,Tigers,116,8
716534,2023/09/18,Twins,142,3,Reds,113,7
716522,2023/09/19,Twins,142,7,Reds,113,0
716506,2023/09/20,Twins,142,5,Reds,113,3
717923,2023/06/02,Rockies,115,7,Royals,118,2
717909,2023/06/03,Rockies,115,6,Royals,118,4
717893,2023/06/04,Rockies,115,0,Royals,118,2
717552,2023/06/30,Tigers,116,5,Rockies,115,8
717544,2023/07/01,Tigers,116,4,Rockies,115,2
717523,2023/07/02,Tigers,116,14,Rockies,115,9
717410,2023/07/14,Yankees,147,2,Rockies,115,7
717394,2023/07/15,Yankees,147,6,Rockies,115,3
717378,2023/07/16,Yankees,147,7,Rockies,115,8
716947,2023/08/18,White Sox,145,1,Rockies,115,14
716933,2023/08/19,White Sox,145,5,Rockies,115,11
716916,2023/08/20,White Sox,145,10,Rockies,115,5
716387,2023/09/29,Twins,142,7,Rockies,115,6
716368,2023/09/30,Twins,142,14,Rockies,115,6
716359,2023/10/01,Twins,142,2,Rockies,115,3
718775,2023/03/30,Twins,142,2,Royals,118,0
718751,2023/04/01,Twins,142,2,Royals,118,0
718745,2023/04/02,Twins,142,7,Royals,118,4
718400,2023/04/27,Royals,118,1,Twins,142,7
718387,2023/04/28,Royals,118,6,Twins,142,8
718378,2023/04/29,Royals,118,3,Twins,142,2
718362,2023/04/30,Royals,118,4,Twins,142,8
718253,2023/05/08,White Sox,145,5,Royals,118,12
718238,2023/05/09,White Sox,145,4,Royals,118,2
718222,2023/05/10,White Sox,145,1,Royals,118,9
718218,2023/05/11,White Sox,145,3,Royals,118,4
718111,2023/05/19,Royals,118,0,White Sox,145,2
718104,2023/05/20,Royals,118,1,White Sox,145,5
718084,2023/05/21,Royals,118,2,White Sox,145,5
718066,2023/05/22,Tigers,116,8,Royals,118,5
718049,2023/05/23,Tigers,116,1,Royals,118,4
718039,2023/05/24,Tigers,116,6,Royals,118,4
717692,2023/06/19,Royals,118,4,Tigers,116,6
717681,2023/06/20,Royals,118,1,Tigers,116,0
717668,2023/06/21,Royals,118,4,Tigers,116,9
717510,2023/07/03,Royals,118,4,Twins,142,8
717500,2023/07/04,Royals,118,3,Twins,142,9
717482,2023/07/05,Royals,118,0,Twins,142,5
717368,2023/07/17,Tigers,116,3,Royals,118,2
717356,2023/07/18,Tigers,116,10,Royals,118,11
717333,2023/07/19,Tigers,116,3,Royals,118,2
717332,2023/07/20,Tigers,116,3,Royals,118,0
717318,2023/07/21,Royals,118,4,Yankees,147,5
717304,2023/07/22,Royals,118,2,Yankees,147,5
717294,2023/07/23,Royals,118,5,Yankees,147,8
717232,2023/07/28,Twins,142,5,Royals,118,8
717207,2023/07/29,Twins,142,7,Royals,118,10
717198,2023/07/30,Twins,142,1,Royals,118,2
716681,2023/09/04,White Sox,145,1,Royals,118,12
716704,2023/09/05,White Sox,145,6,Royals,118,7
716688,2023/09/06,White Sox,145,6,Royals,118,4
716611,2023/09/12,Royals,118,2,White Sox,145,6
716631,2023/09/12,Royals,118,11,White Sox,145,10
716598,2023/09/13,Royals,118,7,White Sox,145,1
716433,2023/09/26,Royals,118,3,Tigers,116,6
716414,2023/09/27,Royals,118,0,Tigers,116,8
716401,2023/09/28,Royals,118,3,Tigers,116,7
716389,2023/09/29,Yankees,147,5,Royals,118,12
716375,2023/09/30,Yankees,147,5,Royals,118,2
716352,2023/10/01,Yankees,147,2,Royals,118,5
718031,2023/05/25,White Sox,145,2,Tigers,116,7
718021,2023/05/26,White Sox,145,12,Tigers,116,3
718005,2023/05/27,White Sox,145,3,Tigers,116,7
717989,2023/05/28,White Sox,145,5,Tigers,116,6
717925,2023/06/02,Tigers,116,0,White Sox,145,3
717915,2023/06/03,Tigers,116,1,White Sox,145,2
717891,2023/06/04,Tigers,116,2,White Sox,145,6
717752,2023/06/15,Tigers,116,8,Twins,142,4
717738,2023/06/16,Tigers,116,7,Twins,142,1
717728,2023/06/17,Tigers,116,0,Twins,142,2
717711,2023/06/18,Tigers,116,6,Twins,142,4
717647,2023/06/23,Twins,142,4,Tigers,116,1
717633,2023/06/24,Twins,142,2,Tigers,116,3
717621,2023/06/25,Twins,142,6,Tigers,116,3
717091,2023/08/07,Twins,142,9,Tigers,116,3
717076,2023/08/08,Twins,142,0,Tigers,116,6
717061,2023/08/09,Twins,142,5,Tigers,116,9
717050,2023/08/10,Twins,142,0,Tigers,116,3
716983,2023/08/15,Tigers,116,3,Twins,142,5
716976,2023/08/16,Tigers,116,8,Twins,142,7
716808,2023/08/28,Yankees,147,4,Tigers,116,1
716795,2023/08/29,Yankees,147,4,Tigers,116,2
716781,2023/08/30,Yankees,147,6,Tigers,116,2
716775,2023/08/31,Yankees,147,3,Tigers,116,4
716762,2023/09/01,Tigers,116,4,White Sox,145,2
716749,2023/09/02,Tigers,116,10,White Sox,145,0
716734,2023/09/03,Tigers,116,3,White Sox,145,2
716711,2023/09/05,Tigers,116,1,Yankees,147,5
716694,2023/09/06,Tigers,116,3,Yankees,147,4
716686,2023/09/07,Tigers,116,10,Yankees,147,3
716675,2023/09/08,White Sox,145,6,Tigers,116,0
716658,2023/09/09,White Sox,145,1,Tigers,116,3
716648,2023/09/10,White Sox,145,2,Tigers,116,3
718640,2023/04/10,White Sox,145,4,Twins,142,3
718616,2023/04/11,White Sox,145,3,Twins,142,4
718605,2023/04/12,White Sox,145,1,Twins,142,3
718590,2023/04/13,Twins,142,11,Yankees,147,2
718588,2023/04/14,Twins,142,4,Yankees,147,3
718572,2023/04/15,Twins,142,1,Yankees,147,6
718557,2023/04/16,Twins,142,0,Yankees,147,2
718442,2023/04/24,Yankees,147,1,Twins,142,6
718427,2023/04/25,Yankees,147,2,Twins,142,6
718417,2023/04/26,Yankees,147,12,Twins,142,6
718340,2023/05/02,Twins,142,2,White Sox,145,3
718322,2023/05/03,Twins,142,4,White Sox,145,6
718310,2023/05/04,Twins,142,7,White Sox,145,3
717314,2023/07/21,White Sox,145,4,Twins,142,9
717293,2023/07/22,White Sox,145,2,Twins,142,3
717285,2023/07/23,White Sox,145,4,Twins,142,5
716580,2023/09/14,Twins,142,10,White Sox,145,2
716573,2023/09/15,Twins,142,10,White Sox,145,2
716556,2023/09/16,Twins,142,6,White Sox,145,7
716542,2023/09/17,Twins,142,4,White Sox,145,0
717877,2023/06/06,White Sox,145,3,Yankees,147,2
717848,2023/06/08,White Sox,145,6,Yankees,147,5
717857,2023/06/08,White Sox,145,0,Yankees,147,3
717088,2023/08/07,Yankees,147,1,White Sox,145,5
717075,2023/08/08,Yankees,147,7,White Sox,145,1
717054,2023/08/09,Yankees,147,2,White Sox,145,9
